0,0433012701892219; 0,0245096675
0,0866025403784439; 0,04803867
0,129903810567666; 0,0705870075
0,173205080756888; 0,09215468
0,21650635094611; 0,1127416875
0,259807621135332; 0,13234803
0,303108891324554; 0,1509737075
0,346410161513776; 0,16861872
0,389711431702997; 0,1852830675
0,433012701892219; 0,20096675
0,476313972081441; 0,2156697675
0,519615242270663; 0,22939212
0,562916512459885; 0,2421338075
0,606217782649107; 0,25389483
0,649519052838329; 0,2646751875
0,692820323027551; 0,27447488
0,736121593216773; 0,2832939075
0,779422863405995; 0,29113227
0,822724133595217; 0,2979899675
0,866025403784439; 0,303867
0,909326673973661; 0,3087633675
0,952627944162883; 0,31267907
0,995929214352105; 0,3156141075
1,03923048454133; 0,31756848
1,08253175473055; 0,3185421875
1,12583302491977; 0,31853523
1,16913429510899; 0,3175476075
1,21243556529821; 0,31557932
1,25573683548744; 0,3126303675
1,29903810567666; 0,30870075
1,34233937586588; 0,3037904675
1,3856406460551; 0,29789952
1,42894191624432; 0,2910279075
1,47224318643355; 0,28317563
1,51554445662277; 0,2743426875
1,55884572681199; 0,26452908
1,60214699700121; 0,2537348075
1,64544826719043; 0,24195987
1,68874953737966; 0,2292042675
1,73205080756888; 0,215467999999999
1,7753520777581; 0,200751067499999
1,81865334794732; 0,185053469999999
1,86195461813654; 0,1683752075
1,90525588832577; 0,150716279999999
1,94855715851499; 0,132076687499999
1,99185842870421; 0,112456429999999
2,03515969889343; 0,0918555074999994
2,07846096908265; 0,0702739199999991
2,12176223927188; 0,0477116674999993
2,1650635094611; 0,0241687499999994
2,20836477965032; -0,000354832500000679
